楷書編號(網址),小篆編號,筆畫
11647,1655,18
4826,1657,18
11650,1667,18
4827,1682,18
5079,1727,18
4726,1741,18
41803,1744,18
4911,1763,18
21857,1771,18
54866,1786,18
11747,1786,18
4866,1787,18
11740,1795,18
11744,1806,18
11746,1811,18
54870,1815,18
54842,1829,18
11739,1831,18
54829,1834,18
4868,1835,18
11775,1849,18
11775,1849,18
57731,1856,18
11774,1890,18
54660,1938,18
3892,1962,18
31543,2030,18
2153,2031,18
2153,2031,18
31535,2052,18
31542,2060,18
38924,2088,18
38933,2126,18
4777,2147,18
38908,2171,18
4775,2188,18
10637,2194,18
4778,2199,18
4801,2241,18
4314,2256,18
4802,2265,18
54546,2272,18
11732,2273,18
11730,2277,18
4864,2280,18
4863,2281,18
4860,2283,18
3342,2289,18
11731,2312,18
4807,2313,18
11582,2335,18
45044,2347,18
4776,2349,18
4862,2353,18
58392,2386,18
5018,2390,18
5018,2390,18
5018,2390,18
5018,2390,18
58402,2392,18
4895,2402,18
4894,2410,18
11798,2424,18
58360,2430,18
11791,2431,18
53000,2433,18
11430,2434,18
11801,2453,18
11802,2455,18
4574,2481,18
4755,2531,18
11769,2563,18
4882,2564,18
55678,2574,18
11586,2616,18
4805,2618,18
2593,2707,18
22251,2748,18
4823,2842,18
63792,2842,18
3960,2853,18
11558,2857,18
4791,2879,18
11562,2898,18
43717,2906,18
4789,2910,18
11561,2926,18
11564,2945,18
11565,2951,18
3967,2958,18
4787,2973,18
4786,2975,18
11560,2988,18
20355,3001,18
27294,3017,18
41993,3051,18
59945,3065,18
11811,3067,18
48538,3081,18
4828,3086,18
4828,3086,18
41990,3089,18
41991,3099,18
1079,3100,18
1079,3100,18
1079,3100,18
11613,3111,18
11699,3135,18
44147,3158,18
44151,3159,18
11734,3169,18
56264,3188,18
4876,3189,18
11387,3198,18
56256,3200,18
45288,3200,18
56334,3211,18
11756,3212,18
56317,3221,18
4878,3244,18
56332,3250,18
2819,3319,18
2819,3319,18
2819,3319,18
57948,3336,18
11750,3371,18
56875,3374,18
56868,3375,18
29844,3451,18
11491,3471,18
29850,3475,18
11500,3488,18
29867,3507,18
29836,3514,18
29843,3537,18
11492,3576,18
46492,3613,18
29852,3618,18
11856,3626,18
11703,3666,18
11494,3674,18
53971,3686,18
11498,3704,18
4751,3788,18
4748,3805,18
4750,3821,18
2682,3829,18
4058,3847,18
29828,3883,18
29769,3887,18
4829,3951,18
9682,4014,18
11694,4022,18
50363,4023,18
11695,4065,18
50449,4084,18
11692,4087,18
3872,4225,18
8239,4229,18
21186,4257,18
35954,4274,18
11487,4279,18
4744,4297,18
4781,4354,18
11557,4386,18
39968,4398,18
4286,4399,18
39962,4406,18
39939,4424,18
1809,4429,18
1809,4429,18
4880,4452,18
45302,4455,18
45295,4465,18
45293,4468,18
4792,4476,18
11757,4481,18
29859,4508,18
27296,4568,18
61943,4615,18
3805,4619,18
4785,4627,18
4784,4644,18
4840,4653,18
12760,4717,18
4773,4723,18
40676,4740,18
4821,4829,18
11467,4872,18
11542,4913,18
3759,5073,18
4836,5225,18
44766,5231,18
11638,5237,18
11643,5274,18
44798,5276,18
44786,5278,18
11640,5295,18
11642,5299,18
4861,5307,18
44783,5315,18
4741,5321,18
11464,5408,18
3384,5435,18
4788,5436,18
49485,5461,18
49488,5463,18
49481,5479,18
4822,5485,18
49479,5490,18
4753,5503,18
4871,5572,18
4871,5572,18
4872,5580,18
11754,5601,18
55301,5610,18
55298,5618,18
4874,5625,18
55289,5644,18
11753,5649,18
55279,5661,18
55297,5677,18
52343,5695,18
11771,5703,18
57088,5706,18
57092,5708,18
11772,5713,18
57121,5732,18
57097,5733,18
23458,5744,18
55867,5790,18
55930,5798,18
11778,5805,18
11466,5827,18
2988,5856,18
26987,5938,18
11552,5996,18
38311,6003,18
4779,6034,18
57095,6037,18
11666,6049,18
3682,6069,18
3682,6069,18
11667,6081,18
11668,6086,18
51285,6087,18
11759,6110,18
11766,6116,18
57444,6126,18
11760,6141,18
57561,6150,18
4881,6154,18
11764,6156,18
4432,6157,18
11178,6198,18
11765,6216,18
59628,6236,18
11806,6238,18
4767,6299,18
4768,6324,18
60057,6361,18
60078,6363,18
11813,6364,18
11816,6365,18
11816,6365,18
11815,6368,18
4898,6371,18
60064,6373,18
11521,6384,18
9990,6398,18
11817,6423,18
36430,6430,18
2289,6450,18
27276,6454,18
11520,6467,18
4765,6486,18
59747,6524,18
4896,6525,18
11808,6542,18
36433,6548,18
11111,6613,18
11462,6638,18
40889,6652,18
35428,6655,18
37402,6758,18
37445,6760,18
52345,6774,18
11473,6789,18
11477,6821,18
11470,6850,18
4733,6854,18
43747,6873,18
11469,6935,18
11578,6945,18
11508,6970,18
8710,6994,18
11516,7032,18
4762,7117,18
9987,7179,18
4759,7223,18
11512,7253,18
4761,7266,18
11513,7284,18
11506,7293,18
32976,7298,18
11511,7319,18
4757,7363,18
32936,7369,18
11515,7425,18
11665,7463,18
3768,7470,18
21735,7484,18
11736,7487,18
11736,7487,18
11737,7500,18
52645,7506,18
52661,7507,18
52649,7510,18
4865,7515,18
4892,7552,18
4889,7554,18
4891,7561,18
59088,7562,18
59095,7570,18
11779,7583,18
59102,7588,18
59126,7589,18
11785,7597,18
4890,7609,18
11783,7615,18
59067,7620,18
11544,7678,18
11726,7697,18
4859,7704,18
4856,7707,18
11728,7708,18
11727,7715,18
5016,7731,18
4858,7733,18
4695,7744,18
4857,7746,18
4602,7759,18
4803,7765,18
3616,7769,18
11585,7774,18
4804,7783,18
34121,7831,18
11482,7832,18
11034,7844,18
11479,7886,18
4737,7893,18
4614,7917,18
10494,7948,18
51038,8001,18
3616,8085,18
10445,8169,18
28508,8225,18
10444,8305,18
35529,8329,18
2700,8362,18
2700,8362,18
11534,8424,18
47625,8470,18
4793,8487,18
11575,8494,18
47624,8511,18
4799,8518,18
4796,8525,18
4795,8527,18
47610,8545,18
4798,8546,18
4797,8561,18
11576,8601,18
11571,8611,18
11577,8617,18
11570,8619,18
4794,8639,18
47607,8673,18
11574,8675,18
4732,8719,18
4732,8719,18
4732,8719,18
11572,8724,18
3596,8733,18
3596,8733,18
11633,8747,18
42593,8749,18
4817,8753,18
11628,8762,18
11629,8763,18
11618,8768,18
11625,8771,18
42594,8800,18
11620,8801,18
4820,8815,18
4818,8822,18
42640,8833,18
11635,8883,18
11619,8893,18
42574,8904,18
4819,8924,18
56615,8938,18
4875,8940,18
11755,8943,18
5027,8944,18
9154,8950,18
9154,8950,18
11810,8954,18
59999,8958,18
59994,8962,18
7204,9032,18
4730,9061,18
4729,9067,18
4844,9121,18
57831,9157,18
57830,9159,18
22430,9171,18
4845,9236,18
4851,9257,18
11724,9267,18
53969,9276,18
11702,9306,18
4850,9310,18
11705,9340,18
11331,9341,18
4855,9342,18
11708,9363,18
11709,9385,18
11712,9396,18
11713,9399,18
4847,9410,18
41988,9424,18
4742,9436,18
11690,9475,18
48412,9478,18
10847,9495,18
48404,9503,18
4837,9525,18
48405,9536,18
48406,9543,18
4838,9564,18
2434,9574,18
2434,9574,18
53415,9606,18
53311,9655,18
11700,9767,18
48780,9775,18
11698,9794,18
4842,9803,18
11696,9805,18
4843,9812,18
48779,9817,18
4941,51,19
4941,51,19
11906,73,19
4933,94,19
4543,108,19
11893,137,19
9436,138,19
11891,191,19
28978,204,19
11941,285,19
4623,322,19
4967,347,19
46584,350,19
11954,367,19
46601,375,19
11951,378,19
11212,385,19
11944,409,19
11946,418,19
46357,446,19
11949,458,19
11952,473,19
4963,564,19
46572,570,19
4966,576,19
4961,590,19
46608,596,19
10744,608,19
45573,618,19
11945,661,19
11953,672,19
4929,732,19
11889,739,19
11885,744,19
59910,760,19
33396,764,19
11847,776,19
5047,784,19
2489,829,19
7181,830,19
5050,972,19
5050,972,19
12010,983,19
48015,988,19
47905,992,19
12007,993,19
48027,1036,19
48025,1038,19
51054,1111,19
4673,1141,19
51063,1148,19
10851,1156,19
4999,1180,19
4998,1208,19
4023,1276,19
12149,1278,19
12150,1282,19
11818,1309,19
10264,1335,19
12016,1342,19
4994,1349,19
11675,1365,19
4991,1368,19
4989,1386,19
12012,1408,19
49936,1410,19
12011,1411,19
4992,1412,19
1998,1449,19
1998,1449,19
1998,1449,19
1998,1449,19
11993,1493,19
4979,1513,19
10812,1548,19
11998,1566,19
4650,1567,19
11989,1584,19
51837,1586,19
11664,1596,19
4983,1605,19
47672,1615,19
4984,1619,19
52139,1636,19
11990,1639,19
10808,1643,19
52130,1646,19
4977,1654,19
51988,1656,19
11285,1659,19
4982,1662,19
52103,1669,19
11992,1679,19
4827,1682,19
4985,1685,19
4980,1691,19
11994,1699,19
52112,1701,19
4978,1719,19
5023,1735,19
2735,1737,19
2735,1737,19
60420,1760,19
4911,1763,19
4484,1769,19
44043,1779,19
12061,1790,19
54904,1798,19
59955,1801,19
54913,1802,19
54886,1820,19
54881,1824,19
12096,1847,19
4958,1861,19
44692,1984,19
2591,2029,19
12207,2094,19
11112,2108,19
52347,2136,19
11896,2141,19
38909,2145,19
38948,2150,19
4939,2182,19
11932,2248,19
11931,2258,19
12053,2282,19
12129,2284,19
53016,2297,19
4959,2338,19
4957,2347,19
5041,2358,19
12124,2365,19
12133,2366,19
58432,2385,19
5018,2390,19
5018,2390,19
5018,2390,19
5018,2390,19
58473,2394,19
12125,2407,19
12119,2408,19
12134,2430,19
12117,2436,19
23350,2517,19
11865,2521,19
55698,2561,19
11404,2577,19
4607,2615,19
4960,2654,19
10720,2699,19
11821,2779,19
51454,2825,19
51441,2839,19
11986,2840,19
51462,2848,19
11912,2855,19
43763,2855,19
43784,2858,19
43860,2865,19
4949,2871,19
51459,2889,19
4944,2894,19
43783,2903,19
11564,2945,19
43770,2946,19
43802,2968,19
43799,2987,19
43788,2990,19
4946,3002,19
27294,3017,19
11825,3059,19
42598,3062,19
59954,3072,19
59953,3074,19
12147,3124,19
39387,3133,19
44152,3156,19
56343,3188,19
56360,3207,19
5269,3233,19
5269,3233,19
5029,3239,19
11926,3275,19
11927,3287,19
4539,3328,19
4539,3328,19
4539,3328,19
11833,3357,19
10831,3360,19
5022,3369,19
12062,3370,19
56879,3377,19
4706,3380,19
11857,3511,19
29873,3585,19
11856,3626,19
4916,3662,19
11853,3672,19
29791,3689,19
11854,3693,19
29857,3701,19
4918,3742,19
9328,3786,19
11862,3820,19
5044,3834,19
11858,3886,19
4987,3929,19
4659,3935,19
4986,3936,19
49275,3972,19
4089,3988,19
41192,3997,19
4090,4010,19
10293,4047,19
10294,4055,19
9082,4102,19
2420,4131,19
12024,4138,19
50474,4156,19
50357,4158,19
4913,4180,19
32007,4225,19
11848,4266,19
11849,4267,19
35958,4268,19
5242,4288,19
56881,4328,19
4928,4340,19
60190,4369,19
11907,4396,19
4942,4397,19
4943,4438,19
45315,4457,19
45323,4464,19
11915,4466,19
12142,4512,19
55567,4519,19
4934,4528,19
27312,4561,19
4904,4574,19
27310,4594,19
61943,4615,19
3959,4650,19
4938,4772,19
49976,4794,19
4955,4807,19
42962,4815,19
42959,4822,19
11983,4828,19
25488,4880,19
11838,4900,19
12143,4920,19
21205,5095,19
4899,5116,19
10211,5249,19
44812,5250,19
11980,5251,19
11979,5264,19
11977,5267,19
11976,5281,19
11978,5290,19
4640,5296,19
4640,5296,19
4976,5309,19
35452,5317,19
11975,5338,19
4975,5346,19
1612,5379,19
11908,5445,19
11985,5451,19
49498,5482,19
47649,5538,19
11864,5562,19
4871,5572,19
4871,5572,19
55345,5573,19
5026,5577,19
12066,5579,19
4418,5584,19
4418,5584,19
11374,5587,19
55326,5597,19
55332,5598,19
55342,5602,19
12067,5603,19
5025,5604,19
12068,5638,19
55328,5645,19
55334,5680,19
57126,5709,19
12092,5710,19
34505,5722,19
12095,5726,19
12093,5727,19
26179,5828,19
7275,5830,19
4906,5894,19
4905,5918,19
11903,5983,19
60702,5984,19
4940,6009,19
38356,6021,19
12002,6052,19
48991,6055,19
12001,6057,19
2994,6070,19
12003,6082,19
12084,6115,19
12086,6122,19
12083,6134,19
57447,6139,19
57447,6139,19
57488,6161,19
12082,6166,19
12069,6175,19
5030,6178,19
12085,6210,19
10932,6220,19
12087,6221,19
5042,6235,19
59635,6240,19
12140,6242,19
59639,6243,19
12141,6246,19
5043,6252,19
5043,6252,19
5043,6252,19
5024,6335,19
4931,6347,19
60074,6359,19
60069,6374,19
11929,6379,19
11882,6388,19
4926,6431,19
4927,6495,19
11820,6535,19
4478,6676,19
2116,6692,19
37493,6717,19
4908,6727,19
11477,6821,19
37521,6833,19
9866,6834,19
37487,6838,19
2097,6900,19
2097,6900,19
4907,6929,19
11867,7014,19
4527,7031,19
11877,7064,19
32921,7101,19
3907,7187,19
4921,7200,19
33014,7230,19
33001,7242,19
11868,7273,19
3081,7306,19
32996,7318,19
4923,7335,19
2204,7377,19
33023,7389,19
11874,7414,19
4925,7415,19
4920,7416,19
4919,7417,19
4924,7436,19
12054,7520,19
52666,7527,19
59137,7539,19
59332,7564,19
59167,7577,19
12103,7580,19
59199,7593,19
12098,7595,19
12108,7601,19
59200,7603,19
5033,7614,19
12102,7626,19
5036,7633,19
59164,7634,19
12111,7637,19
5021,7656,19
11832,7700,19
5016,7731,19
12052,7734,19
12051,7737,19
11933,7757,19
3616,7769,19
4599,7784,19
11842,7796,19
34211,7945,19
11846,8035,19
8612,8054,19
28315,8075,19
3616,8085,19
11836,8126,19
28528,8148,19
11834,8152,19
11835,8278,19
4951,8472,19
4952,8474,19
47677,8507,19
4796,8525,19
11921,8529,19
4954,8563,19
11919,8584,19
4953,8649,19
54883,8659,19
47645,8663,19
4956,8678,19
11924,8679,19
4950,8687,19
59560,8701,19
47663,8730,19
3981,8734,19
3981,8734,19
11968,8775,19
11968,8775,19
11964,8795,19
42610,8807,19
11962,8808,19
11965,8839,19
42602,8859,19
11961,8862,19
4971,8872,19
42625,8901,19
11257,8904,19
42632,8913,19
8986,8920,19
8986,8920,19
5027,8944,19
60468,8948,19
60004,8953,19
4969,8959,19
60007,8961,19
11830,8985,19
4932,9028,19
7204,9032,19
48805,9063,19
4901,9071,19
4902,9096,19
4935,9126,19
11105,9147,19
4936,9153,19
57841,9155,19
5006,9219,19
54013,9220,19
5013,9223,19
5002,9241,19
54036,9260,19
12030,9263,19
5004,9273,19
12029,9275,19
54099,9280,19
12038,9286,19
5015,9291,19
5008,9320,19
12028,9337,19
54034,9343,19
5007,9345,19
12036,9348,19
5010,9350,19
12039,9355,19
4106,9357,19
12033,9360,19
5003,9362,19
54004,9379,19
5005,9393,19
54017,9395,19
48444,9474,19
12021,9492,19
12019,9505,19
12018,9550,19
48273,9553,19
12020,9562,19
4995,9563,19
10341,9596,19
5017,9623,19
4930,9689,19
1961,9692,19
1961,9692,19
4997,9710,19
5055,9724,19
12026,9779,19
5001,9785,19
48804,9786,19
48839,9788,19
3710,9807,19
3710,9807,19
48821,9818,19
5071,112,20
12251,192,20
12240,249,20
5099,256,20
46686,261,20
5097,277,20
46681,283,20
12246,328,20
5096,330,20
46659,342,20
46660,381,20
46674,411,20
46626,416,20
46685,430,20
12239,436,20
10748,484,20
12244,552,20
46648,591,20
46630,596,20
46608,596,20
10744,608,20
5093,650,20
50003,720,20
5119,723,20
8112,745,20
12197,749,20
12154,778,20
5051,806,20
12153,809,20
5049,951,20
5050,972,20
5050,972,20
12269,986,20
48039,991,20
48033,999,20
48028,1007,20
48032,1022,20
12279,1203,20
51076,1213,20
12400,1283,20
60212,1294,20
60239,1297,20
60230,1298,20
12401,1308,20
12398,1315,20
5141,1321,20
5116,1366,20
1998,1449,20
1998,1449,20
1998,1449,20
1998,1449,20
4357,1475,20
52183,1482,20
5107,1494,20
5106,1508,20
12265,1528,20
5094,1530,20
52180,1547,20
5108,1550,20
52173,1560,20
12266,1583,20
52170,1603,20
52159,1642,20
52167,1647,20
5110,1650,20
4826,1657,20
51918,1692,20
5109,1713,20
2761,1726,20
2761,1726,20
5079,1727,20
12322,1731,20
3046,1740,20
3046,1740,20
3299,1777,20
3299,1777,20
3299,1777,20
3299,1777,20
12320,1782,20
54930,1797,20
4868,1835,20
57742,1861,20
2591,2029,20
60877,2063,20
12207,2094,20
12232,2262,20
52954,2287,20
31554,2300,20
45022,2340,20
12208,2350,20
58567,2362,20
12376,2372,20
12367,2384,20
58518,2388,20
12381,2391,20
12373,2396,20
12386,2404,20
12385,2412,20
58532,2414,20
12384,2421,20
12378,2458,20
52945,2477,20
2551,2493,20
2551,2493,20
12348,2560,20
5091,2587,20
55725,2607,20
4805,2618,20
1985,2752,20
1985,2752,20
2938,2772,20
5105,2826,20
12260,2829,20
51467,2845,20
12297,2846,20
5082,2873,20
43811,2889,20
5081,2917,20
43814,2950,20
5080,2986,20
2172,3031,20
48577,3085,20
41997,3118,20
4275,3126,20
4275,3126,20
6955,3185,20
6955,3185,20
56343,3188,20
12332,3188,20
4876,3189,20
56386,3194,20
12331,3200,20
12333,3201,20
56366,3207,20
12334,3215,20
5126,3227,20
5269,3233,20
5269,3233,20
12330,3236,20
5127,3238,20
48891,3259,20
5089,3271,20
21618,3311,20
2819,3319,20
2819,3319,20
2819,3319,20
12220,3352,20
56882,3366,20
10532,3457,20
29923,3473,20
29913,3479,20
4294,3600,20
4294,3600,20
12175,3614,20
29931,3634,20
29918,3652,20
39390,3693,20
12177,3783,20
12174,3803,20
12172,3806,20
5065,3809,20
25164,3913,20
49298,3923,20
5112,3943,20
4829,3951,20
49307,3980,20
5113,3983,20
50480,4068,20
12280,4091,20
12281,4101,20
10857,4106,20
50478,4145,20
1211,4167,20
1211,4167,20
12170,4189,20
12169,4239,20
12168,4264,20
5064,4298,20
4781,4354,20
39993,4364,20
12218,4378,20
12217,4393,20
59916,4444,20
5128,4451,20
45341,4478,20
52352,4506,20
59563,4511,20
59565,4513,20
5056,4569,20
5056,4569,20
5078,4622,20
40726,4764,20
10032,4768,20
42959,4822,20
25494,4869,20
59691,4922,20
29001,4955,20
21214,5009,20
8471,5112,20
5103,5255,20
12258,5292,20
60194,5327,20
52830,5373,20
12259,5469,20
5104,5481,20
55351,5606,20
55369,5652,20
55362,5679,20
12350,5683,20
57146,5702,20
12092,5710,20
12351,5711,20
57137,5717,20
57133,5729,20
57121,5732,20
11406,5734,20
12349,5735,20
12159,5921,20
5077,5987,20
5075,6027,20
12215,6033,20
12345,6105,20
12342,6113,20
12343,6114,20
57535,6133,20
57447,6139,20
57447,6139,20
57561,6150,20
57549,6164,20
11397,6168,20
5129,6188,20
12339,6195,20
5131,6197,20
12341,6201,20
5130,6204,20
57570,6205,20
57568,6213,20
12338,6215,20
57563,6223,20
27878,6225,20
12391,6229,20
59646,6231,20
12390,6233,20
12389,6247,20
59648,6253,20
5070,6330,20
60078,6363,20
36476,6394,20
60477,6437,20
8096,6459,20
36428,6472,20
12195,6473,20
12393,6516,20
59782,6521,20
5137,6528,20
59773,6536,20
59814,6537,20
12392,6540,20
36489,6549,20
36488,6550,20
5234,6608,20
37522,6680,20
41772,6821,20
12183,7011,20
33060,7096,20
4762,7117,20
33034,7118,20
12186,7131,20
5066,7138,20
12185,7157,20
12193,7178,20
12187,7185,20
33038,7225,20
33044,7301,20
12181,7316,20
12190,7345,20
33048,7346,20
33036,7380,20
12180,7410,20
5124,7494,20
3348,7495,20
3348,7495,20
52710,7504,20
4865,7515,20
52666,7527,20
59285,7547,20
59278,7549,20
59260,7563,20
59282,7563,20
59275,7582,20
12352,7588,20
12355,7607,20
59239,7609,20
12356,7612,20
11783,7615,20
59284,7624,20
12357,7632,20
12353,7641,20
5135,7676,20
12316,7701,20
5123,7713,20
54607,7725,20
12315,7743,20
12166,7793,20
5060,7799,20
4737,7893,20
5062,8053,20
28540,8131,20
12156,8166,20
28542,8177,20
5054,8288,20
20389,8397,20
12204,8464,20
4588,8473,20
5087,8503,20
5085,8530,20
12229,8571,20
12227,8591,20
5088,8606,20
12230,8615,20
54883,8659,20
12228,8727,20
12252,8777,20
12256,8784,20
12255,8830,20
12254,8879,20
9621,8912,20
9621,8912,20
5125,8934,20
12329,8936,20
60470,8949,20
60012,8962,20
9814,8973,20
5052,8982,20
31562,9071,20
39193,9131,20
5046,9179,20
22378,9198,20
12294,9213,20
12502,9224,20
54097,9246,20
12314,9247,20
12302,9261,20
12296,9270,20
12312,9271,20
4391,9279,20
54088,9297,20
54057,9301,20
12305,9302,20
12293,9316,20
4688,9328,20
5121,9334,20
5120,9338,20
12291,9347,20
12290,9359,20
5003,9362,20
54123,9367,20
12308,9373,20
12306,9387,20
11712,9396,20
12287,9402,20
4742,9436,20
12274,9488,20
12273,9515,20
12278,9540,20
12277,9557,20
53355,9663,20
5055,9724,20
5118,9766,20
12284,9772,20
12283,9795,20
48832,9809,20
4941,51,21
4941,51,21
29009,173,21
29007,206,21
27896,238,21
27896,238,21
12460,272,21
12453,275,21
5172,286,21
12454,293,21
46702,349,21
12465,406,21
12466,417,21
12458,449,21
12463,450,21
46703,464,21
12455,466,21
46630,596,21
12464,669,21
5162,771,21
9179,863,21
12487,987,21
48047,1001,21
48028,1007,21
48035,1015,21
26527,1229,21
5222,1281,21
12581,1291,21
5223,1300,21
60248,1303,21
60268,1304,21
60246,1306,21
5224,1311,21
60259,1313,21
60250,1317,21
60257,1319,21
12658,1338,21
5187,1346,21
5186,1347,21
12012,1408,21
11459,1432,21
11459,1432,21
5146,1433,21
5146,1433,21
12484,1471,21
4825,1516,21
5182,1559,21
5183,1565,21
12483,1602,21
12481,1609,21
52207,1626,21
5181,1681,21
52201,1689,21
52217,1716,21
5202,1730,21
3299,1777,21
3299,1777,21
3299,1777,21
3299,1777,21
54954,1789,21
54882,1842,21
57744,1846,21
57747,1860,21
2047,1876,21
56957,1885,21
56955,1889,21
31125,1984,21
38984,2092,21
38690,2139,21
11932,2248,21
12232,2262,21
58614,2280,21
12558,2281,21
53043,2306,21
5170,2348,21
12557,2367,21
53052,2375,21
58633,2379,21
12560,2389,21
5216,2400,21
12563,2419,21
12384,2421,21
12552,2430,21
12562,2433,21
5217,2443,21
5215,2451,21
12554,2465,21
12551,2468,21
12564,2470,21
5159,2541,21
5210,2559,21
12531,2576,21
35476,2637,21
43860,2865,21
4949,2871,21
43863,2878,21
12441,2902,21
12440,2904,21
55380,3006,21
12575,3066,21
54946,3067,21
5221,3068,21
12576,3070,21
12498,3099,21
42002,3101,21
44155,3158,21
12474,3164,21
12521,3197,21
5205,3216,21
12522,3235,21
32020,3258,21
2819,3319,21
2819,3319,21
2819,3319,21
58001,3334,21
58005,3335,21
57998,3341,21
5147,3358,21
39435,3364,21
56897,3368,21
29949,3517,21
29956,3540,21
5158,3636,21
12419,3648,21
12449,3693,21
12449,3693,21
29376,3811,21
5156,3824,21
12516,3865,21
57156,3877,21
1172,3901,21
1172,3901,21
12579,3931,21
12493,4009,21
12494,4117,21
12495,4126,21
50382,4134,21
50353,4163,21
2872,4166,21
5155,4211,21
5199,4292,21
5199,4292,21
8853,4439,21
59920,4449,21
45342,4479,21
55573,4518,21
55574,4522,21
27318,4544,21
41213,4594,21
41208,4615,21
27317,4661,21
27324,4665,21
52728,4828,21
25414,4865,21
55391,4909,21
12404,4963,21
12405,5016,21
5142,5077,21
8472,5162,21
44861,5234,21
12477,5238,21
12476,5272,21
44833,5291,21
12475,5321,21
5148,5401,21
5180,5458,21
49514,5471,21
4822,5485,21
4871,5572,21
4871,5572,21
12517,5605,21
5203,5621,21
55398,5624,21
55396,5631,21
5204,5634,21
55388,5654,21
55533,5668,21
12350,5683,21
12533,5700,21
12532,5719,21
26591,5761,21
55960,5802,21
5212,5806,21
5211,5807,21
5149,5816,21
12415,5892,21
3775,5953,21
3775,5953,21
12438,6014,21
52464,6038,21
12526,6119,21
5207,6123,21
12524,6132,21
12528,6135,21
5208,6153,21
12527,6158,21
5206,6176,21
12529,6193,21
33088,6227,21
59661,6241,21
5219,6250,21
12431,6404,21
5161,6434,21
12430,6489,21
5220,6509,21
59803,6514,21
59814,6537,21
12573,6538,21
12574,6539,21
36488,6550,21
40849,6644,21
5150,6737,21
12416,6765,21
9273,6779,21
37561,6818,21
41772,6821,21
5151,6903,21
12425,6960,21
5160,6997,21
12426,7022,21
12427,7040,21
12428,7060,21
3516,7140,21
33089,7151,21
4761,7266,21
33081,7330,21
33048,7346,21
33062,7452,21
52729,7512,21
5201,7521,21
59342,7542,21
12543,7543,21
12538,7546,21
5214,7553,21
12540,7560,21
59332,7564,21
59329,7571,21
59325,7592,21
12539,7625,21
12544,7643,21
56937,7653,21
12570,7675,21
54619,7693,21
5198,7711,21
5198,7711,21
12511,7747,21
12510,7748,21
34234,7822,21
5152,7826,21
5153,7838,21
9297,7889,21
34216,7915,21
4199,7926,21
11148,8027,21
12411,8259,21
3426,8263,21
39249,8406,21
12434,8412,21
27775,8440,21
27778,8442,21
27777,8451,21
47724,8484,21
12444,8498,21
5087,8503,21
5169,8504,21
5168,8526,21
11921,8529,21
47714,8581,21
12448,8641,21
12443,8683,21
47708,8732,21
10181,8757,21
10181,8757,21
11968,8775,21
11968,8775,21
12472,8792,21
11965,8839,21
61127,8870,21
12469,8894,21
42708,8916,21
5176,8919,21
5176,8919,21
5175,8923,21
12519,8933,21
2964,9046,21
57857,9156,21
2468,9187,21
2468,9187,21
12294,9213,21
5193,9220,21
54167,9258,21
12505,9277,21
5197,9292,21
5196,9331,21
5195,9335,21
5194,9381,21
54165,9392,21
11690,9475,21
12491,9484,21
48470,9541,21
5188,9561,21
4995,9563,21
53443,9570,21
36325,9665,21
5189,9712,21
2049,9742,21
2049,9742,21
12496,9769,21
48841,9776,21
48839,9788,21
5190,9799,21
48846,9820,21
5245,53,22
57625,63,22
12609,83,22
12612,94,22
29007,206,22
12633,501,22
10139,502,22
46754,566,22
12634,673,22
46741,678,22
5050,972,22
5050,972,22
48056,1006,22
48058,1031,22
48057,1053,22
51093,1099,22
60289,1290,22
5223,1300,22
5281,1314,22
60257,1319,22
12658,1338,22
12654,1355,22
12659,1362,22
5258,1378,22
12733,1426,22
11459,1432,22
11459,1432,22
1998,1449,22
1998,1449,22
1998,1449,22
1998,1449,22
52183,1482,22
5254,1489,22
52173,1560,22
12648,1695,22
12647,1706,22
12587,1765,22
5283,1767,22
54982,1788,22
57750,1850,22
12693,1859,22
57755,1863,22
57751,1865,22
12730,2226,22
58656,2295,22
52961,2296,22
58672,2297,22
12717,2361,22
12711,2363,22
12712,2373,22
58647,2382,22
58645,2390,22
12721,2413,22
5279,2427,22
12709,2429,22
12714,2448,22
12719,2449,22
12718,2454,22
58680,2457,22
12723,2463,22
5278,2472,22
55745,2565,22
55749,2569,22
12629,2639,22
3996,2669,22
12645,2815,22
5253,2846,22
3175,2886,22
12619,2936,22
12619,2936,22
5246,2942,22
12623,2948,22
5247,2977,22
11811,3067,22
59968,3073,22
48580,3077,22
12678,3191,22
56449,3196,22
12679,3217,22
56446,3220,22
5269,3233,22
5269,3233,22
12624,3265,22
4539,3328,22
4539,3328,22
4539,3328,22
58020,3338,22
12674,3372,22
29983,3427,22
5236,3502,22
29968,3557,22
3879,3563,22
12516,3865,22
40131,3867,22
5228,3885,22
5255,3954,22
12662,3989,22
50446,4013,22
5260,4162,22
35961,4266,22
5242,4288,22
60436,4301,22
60195,4333,22
40032,4367,22
12617,4415,22
12625,4462,22
43885,4470,22
54979,4470,22
27330,4667,22
12613,4701,22
5244,4719,22
25500,4884,22
5225,4978,22
8470,5157,22
5226,5174,22
5251,5246,22
5251,5246,22
12642,5272,22
4640,5296,22
4640,5296,22
12600,5366,22
55414,5404,22
27571,5406,22
12630,5415,22
49515,5472,22
12643,5491,22
49517,5493,22
52750,5494,22
5237,5507,22
35743,5516,22
35745,5537,22
55385,5578,22
12676,5594,22
5268,5648,22
57177,5720,22
